time,status,q_yH,dq_yH,ddq_yH,q_phiO,dq_phiO,ddq_phiO
0.0,PASSED,-0.30412241700527787,0.0,0.0,2.862613459256039,0.0,0.0
0.001000100010001,PASSED,-0.30412100334977016,0.0021073125581172985,3.5121875968621645,2.8626055810201767,-0.011743954080572662,-19.57325680095444
0.002000200020002,PASSED,-0.3041172511230611,0.005453766519013055,3.2359648702514856,2.8625846701662354,-0.030393391939221723,-18.03355856377881
0.003000300030003,PASSED,-0.30411028197702045,0.008536782946798807,2.981050799475263,2.8625458321822084,-0.047574000648358504,-16.61197547270877
0.004000400040004,PASSED,-0.30410034935559427,0.01137668554199621,2.745803792345493,2.8624904803254423,-0.0633986991739029,-15.299847227434784
0.005000500050005001,PASSED,-0.30408768714802037,0.013992233636033627,2.528710961832036,2.862419919122786,-0.07797195738572521,-14.088865534747328
0.006000600060006,PASSED,-0.304072511190409,0.01640074856469991,2.328384239889118,2.862335352661243,-0.09139012188630274,-12.971030477797681
0.0070007000700070005,PASSED,-0.304055020653251,0.018618220715200827,2.143530757575447,2.8622378922583422,-0.1037421696695822,-11.939392653600656
0.008000800080008,PASSED,-0.3040353993233139,0.020659406891107724,1.9729564547945337,2.8621285635567872,-0.115110385515775,-10.987431307920904
0.009000900090009001,PASSED,-0.3040138167877976,0.022537929156344845,1.8155661388655144,2.862008313085002,-0.12557066743042877,-10.10884898580901
0.010001000100010001,PASSED,-0.3039904295280541,0.02426636116008855,1.6703425803291645,2.8618780143223854,-0.13519306279074297,-9.29809294331766
0.011001100110011002,PASSED,-0.3039653819296565,0.025856305152527854,1.5363449338460675,2.8617384733055795,-0.144042322258223,-8.550037150254983
0.012001200120012,PASSED,-0.3039388072151145,0.027318469101312196,1.4127099587431882,2.8615904338094693,-0.15217818093937588,-7.859739701751482
0.013001300130013,PASSED,-0.30391082830507193,0.028662735773458063,1.2986378144143198,2.8614345821343834,-0.1596557456784404,-7.222781430606573
0.014001400140014001,PASSED,-0.3038815586133978,0.02989822376452108,1.193388108828816,2.86127155152871,-0.1665259347314657,-6.635127467971101
0.015001500150015001,PASSED,-0.3038511027811861,0.03103334761410491,1.0962810100871678,2.861101926274115,-0.17283572972166827,-6.092906671690244
0.016001600160016,PASSED,-0.3038195573543063,0.032075872739331476,1.0066878686528273,2.8609262454586464,-0.1786284611048797,-5.592614524225551
0.017001700170017002,PASSED,-0.30378701140880315,0.0330329638320741,0.9240265754691557,2.860745006461075,-0.18394415021943686,-5.131072174778241
0.018001800180018002,PASSED,-0.30375354712812536,0.03391123173625807,0.8477621233271723,2.8605586681683044,-0.18881972892359236,-4.705249723740371
0.019001900190019003,PASSED,-0.30371924033586434,0.03471677691021591,0.777400541044943,2.8603676539459633,-0.19328925475526681,-4.312376570297197
0.020002000200020003,PASSED,-0.303684160987406,0.03545522780293539,0.712484460502507,2.8601723543808686,-0.19738417351819845,-3.9499468913546005
0.021002100210021003,PASSED,-0.30364837362364655,0.0361317774454718,0.6525930972256763,2.859973129812683,-0.20113350608170735,-3.615589678278433
