time,status,q_yH,dq_yH,ddq_yH,q_phiO,dq_phiO,ddq_phiO
0.0,PASSED,-0.28575563954464905,0.0,0.0,2.762217146557935,0.0,0.0
0.0010002000400080016,PASSED,-0.2857541540449591,0.002214409475782611,3.6906824596376855,2.7622091639529356,-0.011899535402530715,-19.832559004217856
0.002000400080016003,PASSED,-0.2857501133858485,0.0058766324148999075,3.6432499254370363,2.7621874508271596,-0.03157901744535492,-19.57743073522844
0.0030006001200240046,PASSED,-0.28574243445212893,0.009491076887258382,3.5952408369727666,2.7621461872435296,-0.051001194740393066,-19.31867500157795
0.004000800160032006,PASSED,-0.2857311653025258,0.01305717829175126,3.5466751161729535,2.762085632172025,-0.07016266119112433,-19.0566607501668
0.005001000200040008,PASSED,-0.28571635454883887,0.016574394283100338,3.497576574799828,2.762006047873952,-0.08906027574009066,-18.791583748166023
0.006001200240048009,PASSED,-0.28569805133079546,0.020042210072150592,3.4479752652172095,2.761907699751098,-0.10769094804542842,-18.52339801011892
0.007001400280056011,PASSED,-0.2856763052910906,0.02346013614490094,3.3978932777724427,2.7617908561957547,-0.1260517248772164,-18.25236271290064
0.008001600320064013,PASSED,-0.2856511665506213,0.026827705475626316,3.34735336602733,2.761655788441683,-0.14413988561043117,-17.978692746757517
0.009001800360072015,PASSED,-0.2856226856839266,0.030144476783516613,3.296383269132277,2.7615027704161537,-0.16195280476014612,-17.7024034183532
0.010002000400080016,PASSED,-0.28559091369483847,0.033410033722394906,3.2450060520423065,2.7613320785930826,-0.17948797826788002,-17.42368690065434
0.011002200440088018,PASSED,-0.2855559019923497,0.03662398249306933,3.1932439164291684,2.761143991847349,-0.19674310469523426,-17.142752778487527
0.012002400480096018,PASSED,-0.28551770236671015,0.039785953646718136,3.14112264512857,2.7609387913104046,-0.21371600285459463,-16.85966174660898
0.01300260052010402,PASSED,-0.28547636696575474,0.04289560198544303,3.0886654677890997,2.760716760227183,-0.230404607945338,-16.574567320166278
0.014002800560112022,PASSED,-0.28543194827146967,0.04595260469410669,3.035894202580026,2.760478183814417,-0.2468070328959277,-16.28766337087197
0.015003000600120024,PASSED,-0.2853844990768053,0.04895666217963834,2.98283300749939,2.7602233491204045,-0.2629215227477934,-15.999040839194834
0.016003200640128026,PASSED,-0.2853340724627404,0.051907498240380635,2.929504762904245,2.7599525448863047,-0.27874643826887124,-15.708831975666508
0.017003400680136026,PASSED,-0.28528072177560176,0.054804858680482134,2.8759308915663375,2.759666061408991,-0.2942802984043892,-15.417212242085586
0.01800360072014403,PASSED,-0.28522450060464755,0.05764851155159234,2.822134190806119,2.759364190405537,-0.30952175749686367,-15.124290326067033
0.01900380076015203,PASSED,-0.2851654627599174,0.06043824735700329,2.768136881814161,2.759047224879378,-0.32446958595819864,-14.830187218180196
0.020004000800160033,PASSED,-0.28510366225035416,0.06317387805044139,2.7139599011873914,2.7587154589881977,-0.3391226973200493,-14.53506079096432
0.021004200840168033,PASSED,-0.2850391532622018,0.06585523693498659,2.6596248734504084,2.75836918791359,-0.3534801385708808,-14.23902822407633
0.022004400880176037,PASSED,-0.28497199013768476,0.06848217879530855,2.6051531849029934,2.758008707732529,-0.3675410724526939,-13.942204320304352
0.023004600920184037,PASSED,-0.28490222735397114,0.071054579174054,2.5505651746404068,2.757634315290665,-0.38130479317182747,-13.644731651686394
0.024004800960192037,PASSED,-0.28482991950242376,0.07357233409186208,2.4958814132531923,2.757246308077564,-0.3947707234865551,-13.346729423421856
0.02500500100020004,PASSED,-0.28475512126814356,0.0760353600740871,2.441122361539569,2.7568449841038207,-0.4079384003068085,-13.048308418141117
0.02600520104020804,PASSED,-0.284677887409807,0.07844359361322203,2.3863076575318587,2.756430641780145,-0.42080748262788303,-12.74959825636348
0.027005401080216044,PASSED,-0.284598272739801,0.08079699080722277,2.3314568849800006,2.7560035797984193,-0.43337775164661535,-12.450716193644912
0.028005601120224044,PASSED,-0.2845163321046585,0.08309552728387776,2.2765895377716587,2.7555640970147874,-0.4456490997244277,-12.15176933392393
0.029005801160232048,PASSED,-0.2844321203657965,0.0853391977794715,2.2217244674751337,2.7551124923347388,-0.45762153339313627,-11.852876558565084
0.030006001200240048,PASSED,-0.2843456923805582,0.08752801575022988,2.1668803062805186,2.7546490646002773,-0.46929517435770485,-11.554150568570936
0.03100620124024805,PASSED,-0.2842571029835631,0.08966201321179158,2.112075565082495,2.75417411247915,-0.4806702513638526,-11.255694631199018
0.03200640128025605,PASSED,-0.2841664069683651,0.09174124038480383,2.057328244965404,2.7536879343561536,-0.49174710025607676,-10.95761839957432
0.033006601320264055,PASSED,-0.2840736590694202,0.09376576530691336,2.0026560402056064,2.753190828226562,-0.5025261648208612,-10.66002867492446
0.03400680136027205,PASSED,-0.28397891394436625,0.09573567361091646,1.9480764798681183,2.752683091591644,-0.5130079909011434,-10.363024350520481
0.035007001400280055,PASSED,-0.28388222615661507,0.09765106820307297,1.8936066670154335,2.7521650213563267,-0.5231932248034139,-10.066706936770732
0.03600720144028806,PASSED,-0.28378365015825846,0.0995120688875371,1.8392633627632602,2.7516369137289765,-0.5330826135963594,-9.77117669706217
0.03700740148029606,PASSED,-0.2836832402732873,0.10131881210462372,1.7850631199688547,2.7510990641233115,-0.5426770008074995,-9.476527553858634
0.03800760152030406,PASSED,-0.2835810506811273,0.10307145062133159,1.731022114533889,2.7505517670624795,-0.5519773240097248,-9.182853634469799
0.03900780156031206,PASSED,-0.2834771354004888,0.10477015317302718,1.677156176470074,2.749995316085237,-0.5609846145367104,-8.890248455329532
0.040008001600320066,PASSED,-0.2833715482735323,0.10641510417474871,1.6234808852224765,2.7494300036543136,-0.5696999941601582,-8.598800402193127
0.04100820164032806,PASSED,-0.2832643429503502,0.10800650341730521,1.570011480779179,2.748856121066879,-0.5781246724358617,-8.30859685804398
0.042008401680336066,PASSED,-0.28315557287376375,0.10954456572353423,1.5167628565289084,2.748273958367174,-0.5862599458258971,-8.019724411362944
0.04300860172034407,PASSED,-0.2830452912644353,0.1110295206446702,1.4637496308740248,2.747683804261255,-0.5941071950382776,-7.732265746391991
0.04400880176035207,PASSED,-0.28293355110629603,0.11246161215750834,1.4109861008142268,2.74708594603387,-0.6016678823600473,-7.446301705355129
0.04500900180036007,PASSED,-0.28282040513228796,0.11384109833312504,1.3584862254850216,2.746480669467464,-0.6089435503159359,-7.161912122910864
0.04600920184036807,PASSED,-0.28270590581041993,0.11516825102644233,1.3062636718721132,2.745868258763268,-0.6159358194363919,-6.879173785485997
0.04700940188037608,PASSED,-0.28259010533013695,0.11644335557384092,1.254331797749574,2.7452489964645013,-0.6226463856753516,-6.59816120794226
0.048009601920384073,PASSED,-0.2824730555890017,0.11766671047101888,1.202703630130235,2.744623163381664,-0.6290770187704761,-6.318947686579501
0.04900980196039208,PASSED,-0.28235480817968794,0.11883862706163634,1.1513918976089184,2.743991038519889,-0.6352295602381313,-6.041603988372576
0.05001000200040008,PASSED,-0.28223541437728306,0.11995942923669357,1.1004090266894595,2.7433528990083547,-0.6411059209493353,-5.76619852642478
0.051010202040408084,PASSED,-0.28211492512690145,0.12102945311796132,1.0497671176532821,2.742709020031756,-0.6467080793060311,-5.492798243543094
0.05201040208041608,PASSED,-0.2819933910316037,0.12204904675132477,0.999477977170249,2.7420596747637824,-0.6520380793572171,-5.2214679229477285
0.053010602120424084,PASSED,-0.2818708623406242,0.12301856980611242,0.9495531065325697,2.741405134302627,-0.6570980285276171,-4.952270002034709
0.05401080216043209,PASSED,-0.2817473889379019,0.12393839326727248,0.9000036975783714,2.740745667608469,-0.6618900957412651,-4.685265354723613
0.05501100220044009,PASSED,-0.2816230203309158,0.12480889913135672,0.8508406417548118,2.740081541442943,-0.6664165095795359,-4.420512827302253
0.05601120224044809,PASSED,-0.28149780563982135,0.12563048010934055,0.8020745354698571,2.739413020310572,-0.6706795561375818,-4.158069045208266
0.05701140228045609,PASSED,-0.2813717935868871,0.1264035393263517,0.7537156713720231,2.738740366402099,-0.6746815772033624,-3.897989079495314
0.058011602320464095,PASSED,-0.28124503248622934,0.12712849002237936,0.7057740457980839,2.738063839539787,-0.6784249683729859,-3.6403258963756686
0.05901180236047209,PASSED,-0.2811175702338433,0.12780575525931545,0.6582593643614161,2.7373836971245655,-0.681912177101497,-3.385130616601252
0.060012002400480095,PASSED,-0.2809894542979288,0.12843576762680461,0.6111810362409846,2.736700194085079,-0.6851457008757375,-3.132452545999947
0.0610122024404881,PASSED,-0.2808607317095074,0.12901896895095488,0.5645481827564345,2.736013582828574,-0.6881280853812962,-2.8823391452647025
0.0620124024804961,PASSED,-0.28073144905333086,0.12955581000463187,0.5183696342906673,2.735324113193602,-0.6908619226908415,-2.634836085732249
0.0630126025205041,PASSED,-0.280601652459077,0.1300467502209604,0.47265393768713293,2.7346320324045537,-0.6933498494321081,-2.389987178289666
0.0640128025605121,PASSED,-0.2804713875928315,0.13049225740932033,0.4274093554750682,2.733937585027955,-0.6955945450486736,-2.1478345754160943
0.0650130026005201,PASSED,-0.2803406996488545,0.13089280747043677,0.38264386487735585,2.7332410129305256,-0.6975987300730695,-1.9084186570490667
0.06601320264052811,PASSED,-0.2802096333416264,0.13124888411824112,0.33836516975567593,2.732542555238973,-0.6993651643586465,-1.6717780379291405
0.06701340268053611,PASSED,-0.28007823289817524,0.13156097860191296,0.2945806929492608,2.7318424483015002,-0.7008966453951206,-1.4379497021709606
0.0680136027205441,PASSED,-0.27994654205067865,0.13182958942883177,0.251297582898498,2.731140925650989,-0.7021960066726984,-1.206968994515572
0.0690138027605521,PASSED,-0.2798146040293419,0.132055222092205,0.20852271702299685,2.730438217969856,-0.7032661159855719,-0.9788695251120417
0.07001400280056011,PASSED,-0.2796824615555459,0.13223838880220368,0.16626270531580337,2.72973455305654,-0.7041098738109427,-0.753683358876606
0.07101420284056811,PASSED,-0.27955015683526646,0.13237960821491612,0.12452388431022196,2.72903015579361,-0.7047302117381249,-0.5314409727191449
0.07201440288057612,PASSED,-0.2794177315527584,0.1324794051690269,0.08331233397782097,2.7283252481174505,-0.7051300908746655,-0.31217124575477856
0.07301460292058412,PASSED,-0.2792852268645058,0.13253831042204792,0.04263386571647121,2.727620048989513,-0.7053125002927514,-0.0959015329731591
0.07401480296059212,PASSED,-0.2791526833934325,0.13255686038966652,0.002494035553328222,2.726914774369124,-0.7052804554846681,0.11734236878761083
0.07501500300060011,PASSED,-0.27902014122337215,0.13253559688920186,-0.037101857810031384,2.7262096371877775,-0.7050369969126561,0.32753604082838356
0.07601520304060812,PASSED,-0.2788876398937946,0.13247506688314345,-0.07614877155731259,2.725504847324956,-0.7045851884687163,0.53465671268065
0.07701540308061612,PASSED,-0.27875521839478623,0.13237582222739874,-0.11464191186962588,2.724800611585371,-0.7039281160636717,0.7386828666204653
0.07801560312062412,PASSED,-0.27862291516228094,0.1322384194217838,-0.15257673477846753,2.72409713367769,-0.703068886191769,0.9395945420907919
0.07901580316063213,PASSED,-0.2784907680735398,0.13206341936287638,-0.18994894166004667,2.7233946141946554,-0.7020106244895089,1.1373731423728426
0.08001600320064013,PASSED,-0.2783588144428759,0.13185138709965785,-0.22675447759081482,2.7226932505945998,-0.7007564744080248,1.3320013742249956
0.08101620324064814,PASSED,-0.27822709101762266,0.13160289159217,-0.26298952741923326,2.72199323718434,-0.6993095958244115,1.5234633898721812
0.08201640328065612,PASSED,-0.2780956339743414,0.13131850547268903,-0.29865051418882993,2.7212947651034156,-0.6976731636814539,1.7117446450145568
0.08301660332066413,PASSED,-0.27796447891526704,0.13099880481000978,-0.33373409500624235,2.7205980223096176,-0.6958503667722026,1.8968317520757336
0.08401680336067213,PASSED,-0.2778336608649877,0.13064436887685976,-0.3682371585792103,2.719903193565877,-0.6938444063410548,2.0787128838624485
0.08501700340068014,PASSED,-0.27770321426735617,0.130255779917862,-0.40215682594348395,2.7192104604283776,-0.6916584948488562,2.257377231089299
0.08601720344068814,PASSED,-0.2775731729826307,0.1298336229238244,-0.4354904394336894,2.718520001235936,-0.6892958548226545,2.4328152229433098
0.08701740348069614,PASSED,-0.27744357028484073,0.1293784854072528,-0.46823556799685184,2.717831991100611,-0.6867597175334416,2.60501866672597
0.08801760352070415,PASSED,-0.2773144388593774,0.1288909571785928,-0.5003900024353982,2.7171466018995325,-0.6840533217903996,2.7739804605861313
0.08901780356071214,PASSED,-0.2771858108008027,0.12837163012866049,-0.5319517482635837,2.7164640022678865,-0.6811799128863525,2.9396945330210498
0.09001800360072014,PASSED,-0.27705771761087733,0.1278210980138502,-0.562919025841404,2.715784357593089,-0.6781427413504933,3.102156204417816
0.09101820364072814,PASSED,-0.2769301901968029,0.12723995624045303,-0.5932902717676586,2.7151078300100835,-0.6749450618026704,3.2613617767596668
0.09201840368073615,PASSED,-0.27680325886967583,0.1266288016543138,-0.6230641290535818,2.7144345783977655,-0.6715901319325506,3.4173085990266876
0.09301860372074415,PASSED,-0.2766769533431496,0.12598823233728432,-0.6522394423467375,2.713764758376493,-0.6680812113673583,3.5699952093026437
